Order Date,State,Region,Sub-Category,Product Name,Sales,Quantity,Profit
12/14/2015,California,West,Accessories,Micro Innovations USB RF Wireless Keyboard with Mouse,50,2,10.5
12/25/2017,New Jersey,East,Accessories,Memorex Micro Travel Drive 4 GB,31.8,3,13.674
12/17/2017,Wisconsin,Central,Storage,Adjustable Personal File Tote,32.56,2,8.4656
5/10/2016,Illinois,Central,Envelopes,Grip Seal Envelopes,7.072,2,2.3868
12/23/2014,Florida,South,Paper,Computer Printout Paper with Letter-Trim Perforations,45.528,3,15.9348
12/23/2014,Florida,South,Chairs,"Padded Folding Chairs, Black, 4/Carton",64.784,1,6.4784
12/23/2014,Florida,South,Storage,Tennsco 6- and 18-Compartment Lockers,424.272,2,-10.6068
12/23/2014,Florida,South,Art,Prang Dustless Chalk Sticks,1.344,1,0.504
12/23/2014,Florida,South,Storage,Acco Perma 3000 Stacking Storage Drawers,83.92,5,-1.049
8/11/2017,New York,East,Paper,Xerox 226,25.92,4,12.4416
8/27/2017,Arizona,West,Furnishings,Flat Face Poster Frame,120.576,8,33.1584
1/19/2017,Vermont,East,Paper,Xerox 191,79.92,4,37.5624
1/19/2017,Vermont,East,Paper,Xerox 1881,12.28,1,5.7716
1/19/2017,Vermont,East,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,542.94,3,152.0232
1/19/2017,Vermont,East,Envelopes,Poly String Tie Envelopes,2.04,1,0.9588
6/19/2015,Texas,Central,Storage,Recycled Steel Personal File for Hanging File Folders,228.92,5,14.3075
3/13/2017,Illinois,Central,Phones,PowerGen Dual USB Car Charger,7.992,1,2.5974
10/25/2015,Colorado,West,Chairs,Global Highback Leather Tilter in Burgundy,582.336,8,-29.1168
9/20/2014,New York,East,Phones,Ooma Telo VoIP Home Phone System,629.95,5,157.4875
9/20/2014,New York,East,Chairs,Global Leather Executive Chair,631.782,2,140.396
9/20/2014,New York,East,Bookcases,DMI Eclipse Executive Suite Bookcases,801.568,2,-10.0196
9/20/2014,New York,East,Labels,Avery 485,75.18,6,35.3346
9/20/2014,New York,East,Appliances,Euro-Pro Shark Turbo Vacuum,30.98,1,8.0548
9/20/2014,New York,East,Phones,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System,1349.91,9,661.4559
11/11/2016,Illinois,Central,Art,Newell 332,14.112,6,1.2348
9/16/2015,Virginia,South,Envelopes,Staple envelope,31.12,4,14.6264
6/24/2014,Arizona,West,Furnishings,Acrylic Self-Standing Desk Frames,4.272,2,0.9612
8/12/2016,New York,East,Tables,Chromcraft Round Conference Tables,209.148,2,-66.2302
8/12/2016,New York,East,Storage,Tennsco 6- and 18-Compartment Lockers,1591.02,6,286.3836
4/13/2017,Pennsylvania,East,Fasteners,Translucent Push Pins by OIC,7.92,5,1.683
3/14/2014,Illinois,Central,Machines,Hewlett-Packard Deskjet 6540 Color Inkjet Printer,574.91,2,156.047
3/14/2014,Illinois,Central,Paper,Xerox 1963,8.448,2,2.64
9/22/2017,New York,East,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,1071,9,171.36
9/22/2017,New York,East,Furnishings,Eldon 500 Class Desk Accessories,12.07,1,3.9831
12/10/2017,Pennsylvania,East,Binders,Heavy-Duty E-Z-D Binders,3.273,1,-2.5093
12/10/2017,Pennsylvania,East,Furnishings,"Contract Clock, 14"", Brown",87.92,5,15.386
3/10/2016,Arizona,West,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl",104.696,1,6.5435
1/27/2015,California,West,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,5,0
9/26/2016,Texas,Central,Binders,GBC Recycled VeloBinder Covers,6.816,2,-11.5872
10/18/2015,Washington,West,Phones,Motorola L703CM,249.584,2,15.599
10/18/2015,Washington,West,Paper,Xerox 1903,17.94,3,8.7906
10/18/2015,Washington,West,Furnishings,Eldon 100 Class Desk Accessories,10.11,3,3.2352
10/27/2014,North Carolina,South,Paper,Xerox 2,10.368,2,3.6288
10/27/2014,North Carolina,South,Paper,Easy-staple paper,11.952,3,4.0338
10/2/2017,Texas,Central,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224,2,-38.8212
10/2/2017,Texas,Central,Appliances,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,21.984,6,-56.0592
7/23/2014,California,West,Phones,VTech DS6151,604.752,6,60.4752
7/23/2014,California,West,Supplies,Acme Softgrip Scissors,40.7,5,11.803
7/23/2014,California,West,Phones,AT&T CL2909,302.376,3,37.797
7/23/2014,California,West,Accessories,Imationÿ8gb Micro Traveldrive Usb 2.0ÿFlash Drive,45,3,4.95
9/12/2014,New York,East,Chairs,HON 5400 Series Task Chairs for Big and Tall,3785.292,6,420.588
9/15/2016,Washington,West,Art,SANFORD Major Accent Highlighters,35.4,5,13.452
11/27/2014,New York,East,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,39.98
5/11/2014,Texas,Central,Chairs,Hon Multipurpose Stacking Arm Chairs,1212.96,8,-69.312
8/28/2015,Texas,Central,Phones,Mitel MiVoice 5330e IP Phone,1099.96,5,82.497
8/28/2015,Texas,Central,Tables,Hon 2111 Invitation Series Straight Table,103.481,1,-16.2613
6/19/2015,Pennsylvania,East,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,5.904,2,1.9926
8/17/2015,Arizona,West,Accessories,ImationÿClip USBÿflash driveÿ- 8 GB,30.08,2,-5.264
8/17/2015,Arizona,West,Paper,Xerox 21,36.288,7,12.7008
8/17/2015,Arizona,West,Art,Newell 336,10.272,3,1.1556
8/17/2015,Arizona,West,Accessories,First Data FD10 PIN Pad,252.8,4,-31.6
9/25/2015,Pennsylvania,East,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",2.946,2,-2.0622
5/26/2017,California,West,Paper,Xerox 201,12.96,2,6.2208
7/31/2017,Pennsylvania,East,Phones,Polycom SoundPoint Pro SE-225 Corded phone,285.576,4,-57.1152
10/12/2014,Illinois,Central,Supplies,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L",22.24,2,2.502
5/25/2014,New York,East,Paper,Strathmore Photo Frame Cards,14.62,2,6.7252
12/29/2014,Ohio,East,Appliances,Acco 6 Outlet Guardian Standard Surge Suppressor,48.36,5,6.045
4/7/2017,Florida,South,Art,50 Colored Long Pencils,16.256,2,1.2192
4/7/2017,Florida,South,Phones,AT&T 1080 Corded phone,219.184,2,19.1786
3/1/2015,Texas,Central,Phones,Jackery Bar Premium Fast-charging Portable Charger,95.84,4,34.742
5/29/2015,Indiana,Central,Labels,Avery 476,12.39,3,5.6994
9/22/2016,Indiana,Central,Paper,Xerox 1895,35.88,6,16.146
5/27/2017,Oklahoma,Central,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black",477.3,5,138.417
9/17/2016,Washington,West,Labels,Avery 481,12.32,4,5.9136
9/8/2014,California,West,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",8.608,2,3.0128
6/3/2017,Washington,West,Storage,Eldon Gobal File Keepers,136.26,9,5.4504
9/28/2015,California,West,Appliances,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",186.15,3,55.845
9/28/2015,California,West,Binders,GBC Recycled VeloBinder Covers,81.792,6,26.5824
9/28/2015,California,West,Supplies,Acme Galleria Hot Forged Steel Scissors with Colored Handles,47.19,3,13.6851
9/28/2015,California,West,Phones,Motorola HK250 Universal Bluetooth Headset,36.784,2,-8.2764
6/16/2016,Tennessee,South,Machines,Penpower WorldCard Pro Card Scanner,91.475,1,-1.8295
5/27/2017,North Carolina,South,Accessories,Sony 8GB Class 10 Micro SDHC R40 Memory Card,27.192,3,0.3399
5/27/2017,North Carolina,South,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",12.06,5,-10.05
10/9/2014,California,West,Art,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,144.6,3,41.934
10/9/2014,California,West,Phones,iOttie HLCRIO102 Car Mount,15.992,1,-2.9985
11/17/2014,New York,East,Paper,Southworth 100% Cotton The Best Paper,34.44,3,17.22
10/19/2014,California,West,Phones,RCA Visys Integrated PBX 8-Line Router,321.552,6,20.097
11/25/2017,Kentucky,South,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96,2,168.4704
2/27/2014,Ohio,East,Art,Zebra Zazzle Fluorescent Highlighters,19.456,4,3.4048
12/21/2014,Delaware,East,Labels,Avery 492,17.28,6,7.9488
11/19/2016,Washington,West,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2,1.598
11/5/2017,New York,East,Binders,GBC Prestige Therm-A-Bind Covers,164.688,6,55.5822
11/5/2017,New York,East,Tables,Balt Split Level Computer Training Table,166.5,2,-66.6
11/5/2017,New York,East,Paper,Xerox 202,12.96,2,6.2208
11/5/2017,New York,East,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",110.96,2,53.2608
11/5/2017,New York,East,Phones,Anker Astro 15000mAh USB Portable Charger,99.98,2,3.9992
11/5/2017,New York,East,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,11.424,1,3.7128
11/5/2017,New York,East,Chairs,Harbour Creations 67200 Series Stacking Chairs,128.124,2,24.2012
11/5/2017,New York,East,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",101.4,5,38.532
5/31/2015,Illinois,Central,Labels,Avery 501,5.904,2,1.9926
5/31/2015,Illinois,Central,Paper,Xerox 1988,173.488,7,54.215
5/31/2015,Illinois,Central,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",51.56,2,-61.872
5/31/2015,Illinois,Central,Binders,Storex Dura Pro Binders,3.564,3,-6.237
9/7/2014,Illinois,Central,Fasteners,Acco Hot Clips Clips to Go,13.16,5,4.1125
9/7/2014,Illinois,Central,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,3.828,3,-6.5076
9/7/2014,Illinois,Central,Binders,Ibico Hi-Tech Manual Binding System,304.99,5,-533.7325
11/6/2017,Texas,Central,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18.16,2,1.816
6/20/2015,Pennsylvania,East,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,319.984,2,91.9954
7/22/2014,California,West,Art,Crayola Colored Pencils,19.68,6,6.4944
12/2/2016,Texas,Central,Bookcases,Sauder Camden County Collection Library,781.864,10,-137.976
12/2/2016,Texas,Central,Paper,Xerox 1962,30.816,9,9.63
10/12/2017,West Virginia,East,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",673.344,3,-76.9536
12/11/2017,New Jersey,East,Fasteners,Stockwell Push Pins,6.54,3,2.1582
10/1/2015,Oregon,West,Phones,Wilson Electronics DB Pro Signal Booster,572.8,2,50.12
8/5/2016,Alabama,South,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",197.05,7,59.115
1/3/2017,California,West,Binders,GBC ProClick 150 Presentation Binding System,2022.272,8,682.5168
1/3/2017,California,West,Art,Manco Dry-Lighter Erasable Highlighter,9.12,3,3.1008
11/7/2017,Oklahoma,Central,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38.16,9,19.08
1/3/2016,Oklahoma,Central,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",1592.85,7,350.427
1/3/2016,Oklahoma,Central,Binders,Storex Dura Pro Binders,11.88,2,5.346
5/12/2016,California,West,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,120,6,46.8
5/12/2016,California,West,Appliances,Staple holder,8.67,1,2.3409
11/5/2017,Indiana,Central,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.41,1,2.0286
11/5/2017,Indiana,Central,Paper,Easy-staple paper,167.94,3,82.2906
11/5/2017,Indiana,Central,Paper,Strathmore Photo Mount Cards,67.8,10,31.188
5/26/2016,Wisconsin,Central,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,26.94,3,11.3148
11/20/2015,California,West,Furnishings,Dana Swing-Arm Lamps,32.04,3,8.01
4/22/2016,New York,East,Art,Barrel Sharpener,32.13,9,8.3538
4/22/2016,New York,East,Art,Newell 32,2.88,1,0.8064
10/14/2016,New York,East,Phones,Motorola L703CM,1091.93,7,272.9825
10/14/2016,New York,East,Paper,Xerox 1908,111.96,2,54.8604
4/5/2014,Michigan,Central,Art,Stanley Contemporary Battery Pencil Sharpeners,26.7,2,7.476
4/5/2014,Michigan,Central,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",40.2,5,18.09
4/5/2014,Michigan,Central,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",13.89,3,4.5837
4/5/2014,Michigan,Central,Storage,Space Solutions HD Industrial Steel Shelving.,689.82,6,20.6946
8/6/2016,New York,East,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",38.34,9,15.7194
12/14/2014,Illinois,Central,Binders,GBC VeloBind Cover Sets,9.264,3,-13.896
5/30/2017,Texas,Central,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",204.6664,1,-6.0196
10/14/2016,Wisconsin,Central,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,1649.75,5,544.4175
3/14/2014,Florida,South,Paper,Xerox 1887,91.056,6,31.8696
2/17/2014,Illinois,Central,Art,Staples in misc. colors,54.208,14,8.8088
8/24/2015,Ohio,East,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",26.982,3,4.0473
8/24/2015,Ohio,East,Labels,Avery 474,6.912,3,2.5056
8/24/2015,Ohio,East,Storage,Adjustable Depth Letter/Legal Cart,435.504,3,48.9942
5/8/2017,California,West,Appliances,Fellowes Mighty 8 Compact Surge Protector,81.08,4,22.7024
2/4/2016,California,West,Storage,Safco Commercial Shelving,93.02,2,3.7208
12/19/2014,Illinois,Central,Phones,RCA ViSYS 25425RE1 Corded phone,323.976,3,36.4473
12/19/2014,Illinois,Central,Paper,Xerox 229,15.552,3,5.4432
12/19/2014,Illinois,Central,Storage,"Rogers Jumbo File, Granite",32.592,3,-7.7406
12/5/2017,Washington,West,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,83.92,5,29.372
12/5/2017,Washington,West,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,199.9,5,39.98
12/5/2017,Washington,West,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,31.176,3,-7.0146
12/5/2017,Washington,West,Binders,GBC VeloBinder Manual Binding System,172.752,6,60.4632
12/5/2017,Washington,West,Binders,Fellowes Black Plastic Comb Bindings,9.296,2,3.0212
3/24/2017,Texas,Central,Storage,Iris Project Case,12.768,2,0.9576
7/8/2017,Washington,West,Paper,Easy-staple paper,52.76,2,24.2696
10/26/2017,Texas,Central,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",55.616,2,5.5616
10/27/2016,New York,East,Chairs,"Metal Folding Chairs, Beige, 4/Carton",427.644,14,80.7772
10/27/2016,New York,East,Fasteners,"Advantus Push Pins, Aluminum Head",40.67,7,12.6077
10/27/2016,New York,East,Storage,Rogers Profile Extra Capacity Storage Tub,33.48,2,1.3392
10/27/2016,New York,East,Binders,Prestige Round Ring Binders,9.728,2,3.2832
6/12/2017,Illinois,Central,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",8.856,3,-6.8634
9/25/2016,California,West,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",477.666,2,84.294
9/7/2017,Rhode Island,East,Paper,Avoid Verbal Orders Carbonless Minifold Book,16.9,5,7.774
9/7/2017,Rhode Island,East,Paper,Xerox 191,39.96,2,18.7812
5/11/2015,Arizona,West,Chairs,Global Chrome Stack Chair,191.968,7,16.7972
8/6/2015,Texas,Central,Labels,Avery 505,35.52,3,13.32
8/6/2015,Texas,Central,Binders,Avery Hole Reinforcements,6.23,5,-9.6565
8/6/2015,Texas,Central,Paper,Xerox 1906,56.704,2,19.1376
8/6/2015,Texas,Central,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,369.1992,3,-114.0174
10/29/2014,Indiana,Central,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98,2,0.891
10/29/2014,Indiana,Central,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",75.88,2,35.6636
6/18/2016,Pennsylvania,East,Paper,Xerox 1900,6.848,2,2.14
6/18/2016,Pennsylvania,East,Binders,DXL Angle-View Binders with Locking Rings by Samsill,4.626,2,-3.855
6/18/2016,Pennsylvania,East,Appliances,Harmony Air Purifier,453.6,3,90.72
5/3/2015,California,West,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,13.848,3,5.193
11/10/2015,Pennsylvania,East,Storage,Iceberg Mobile Mega Data/Printer Cart ,577.584,6,43.3188
5/30/2015,Virginia,South,Accessories,ImationÿSecureÿDriveÿ+ Hardware Encrypted USBÿflash driveÿ- 16 GB,151.96,4,36.4704
9/22/2016,Colorado,West,Furnishings,Aluminum Document Frame,68.432,7,8.554
11/28/2015,Ohio,East,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",71.12,5,9.779
11/28/2015,Ohio,East,Fasteners,Staples,3.008,2,0.564
12/3/2015,New Hampshire,East,Paper,Xerox 1935,184.66,7,84.9436
10/17/2014,Texas,Central,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,5.312,2,-1.5936
5/3/2016,Ohio,East,Accessories,Imationÿ16GB Mini TravelDrive USB 2.0ÿFlash Drive,132.52,5,34.7865
5/3/2016,Ohio,East,Storage,Tennsco Industrial Shelving,195.64,5,-44.019
5/3/2016,Ohio,East,Furnishings,"Computer Room Manger, 14""",51.968,2,10.3936
5/3/2016,Ohio,East,Accessories,LogitechÿVX Revolution Cordless Laser Mouse for Notebooks (Black),431.976,3,-75.5958
5/3/2016,Ohio,East,Machines,Cisco 8961 IP Phone Charcoal,224.937,3,-164.9538
5/3/2016,Ohio,East,Labels,Avery 496,6,2,2.1
6/1/2015,California,West,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",11.76,2,5.7624
3/31/2014,Florida,South,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1125.488,7,98.4802
3/31/2014,Florida,South,Binders,Ibico Plastic and Wire Spiral Binding Combs,12.645,5,-10.116
3/31/2014,Florida,South,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",4.032,2,1.0584
7/5/2017,Nebraska,Central,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,79.96,4,22.3888
9/24/2015,Ohio,East,Binders,Accohide Poly Flexible Ring Binders,6.732,6,-4.488
9/24/2015,Ohio,East,Storage,"Tennsco Lockers, Sand",33.568,2,1.6784
9/24/2015,Ohio,East,Envelopes,#6 3/4 Gummed Flap White Envelopes,15.84,2,5.544
9/24/2015,Ohio,East,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424,1,7.9378
9/24/2015,Ohio,East,Art,Newell 347,17.12,5,1.926
8/13/2015,California,West,Furnishings,Ultra Door Pull Handle,31.56,3,10.4148
5/26/2015,Texas,Central,Chairs,Novimex Swivel Fabric Task Chair,105.686,1,-28.6862
5/26/2015,Texas,Central,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,399.54,2,-79.908
5/26/2015,Texas,Central,Chairs,"Global Stack Chair with Arms, Black",104.93,5,-4.497
9/14/2017,New York,East,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85,3,323.955
9/14/2017,New York,East,Storage,Sensible Storage WireTech Storage Systems,70.98,1,3.549
9/14/2017,New York,East,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,8.6855
9/14/2017,New York,East,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",589.41,5,-6.549
6/7/2016,Pennsylvania,East,Fasteners,Ideal Clamps,9.648,6,3.4974
6/25/2017,New York,East,Bookcases,DMI Eclipse Executive Suite Bookcases,400.784,1,-5.0098
8/26/2017,Michigan,Central,Storage,"Neat Ideas Personal Hanging Folder Files, Black",53.72,4,13.9672
8/26/2016,Florida,South,Paper,Xerox 1944,31.008,1,11.2404
11/18/2016,California,West,Binders,Recycled Premium Regency Composition Covers,61.12,5,22.156
4/17/2017,Illinois,Central,Storage,Carina Media Storage Towers in Natural & Black,195.136,4,-43.9056
7/23/2017,Illinois,Central,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",121.536,4,15.192
5/11/2014,Illinois,Central,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",17.472,3,5.6784
5/11/2014,Illinois,Central,Binders,Avery Arch Ring Binders,104.58,9,-172.557
7/28/2016,Texas,Central,Furnishings,"Eldon Image Series Desk Accessories, Ebony",24.7,5,-9.88
7/28/2016,Texas,Central,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",302.72,5,-378.4
9/14/2017,New York,East,Paper,Xerox 1980,8.56,2,3.852
9/14/2017,New York,East,Paper,Xerox 1987,11.56,2,5.6644
1/24/2017,California,West,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",25.86,3,6.7236
1/24/2017,California,West,Binders,Ibico EB-19 Dual Function Manual Binding System,276.784,2,89.9548
1/24/2017,California,West,Phones,Jensen SMPS-640 -ÿspeaker phone,110.352,3,8.2764
9/19/2015,California,West,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",60.84,3,19.4688
4/14/2015,Oregon,West,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,35.208,1,2.6406
5/8/2017,Texas,Central,Paper,Xerox 1997,41.472,8,14.5152
9/4/2016,Arkansas,South,Paper,Xerox 1886,239.5,5,114.96
5/19/2014,Virginia,South,Supplies,Acme Design Stainless Steel Bent Scissors,34.2,5,9.234
